Experiment,Section,Variable,Source,Model,ScalarName,AnalysisType,Region,ScalarType,Units,Data,Weight
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,3553.78,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,3472.49,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,3007.03,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,2665.65,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,2020.97,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,1980.55,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,15825.2,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,16535.5,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,5629.27,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,5758.81,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,3553.78,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,3553.42,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,3007.03,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,2725.62,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,2020.97,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,1983.64,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,15825.2,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,16413.6,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,5629.27,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,5772.37,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,3553.78,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,3603.06,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,3007.03,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,2779.95,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,2020.97,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,1987.51,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,15825.2,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,16264,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,5629.27,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,5776.09,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,3553.78,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,3640.83,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,3007.03,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,2824.84,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,2020.97,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,1991.2,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,15825.2,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,16102.4,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,5629.27,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,5775.23,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,3553.78,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,3623.06,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,3007.03,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,2803.62,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,2020.97,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,1989.36,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,15825.2,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,16184.1,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,5629.27,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,5775.28,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,3553.78,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,3656.74,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,3007.03,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,2844,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,2020.97,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,1993.01,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,15825.2,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,16019.7,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,5629.27,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,5745.92,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,3553.78,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,3519.07,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,3007.03,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,2695.45,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,2020.97,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,1981.81,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,15825.2,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,16479.5,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,5629.27,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,5767.15,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,3553.78,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,3580.35,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,3007.03,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,2753.92,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,2020.97,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,1985.63,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,15825.2,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,16341,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,5629.27,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,5634.63,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,3553.78,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,3313.81,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,3007.03,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,2584.02,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,2020.97,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,1980.33,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,15825.2,1
pre,CarbonStocks,CarboninSoilPool,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,16589.1,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,304.263,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,320.55,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,222.544,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,233.403,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,262.537,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,275.774,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,91.6122,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,91.9958,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,584.413,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,619.457,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,304.263,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,318.444,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,222.544,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,230.093,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,262.537,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,264.868,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,91.6122,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,91.642,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,584.413,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,620.528,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,304.263,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,317.721,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,222.544,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,228.315,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,262.537,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,262.918,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,91.6122,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,91.3884,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,584.413,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,621.184,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,304.263,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,317.744,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,222.544,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,227.763,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,262.537,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,262.459,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,91.6122,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,91.2042,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,584.413,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,621.493,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,304.263,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,318.269,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,222.544,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,228.904,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,262.537,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,263.436,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,91.6122,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,91.1005,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2,584.413,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2,620.883,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2,304.263,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2,318.868,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2,222.544,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2,230.569,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2,262.537,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2,264.817,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2,91.6122,1
pre,CarbonStocks,CarboninLitterPool,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2,91.07,1
